Case_ID,amount,stackType,status,Time,Activity
PP83,8,reefer,complete,3/31/2016 20:40,E
PP83,8,reefer,complete,3/31/2016 21:48,G
PP83,8,reefer,complete,3/31/2016 22:56,H
PP84,39,nonreefer,incomplete,4/1/2016 0:04,A
PP84,39,nonreefer,incomplete,4/1/2016 1:12,C
PP84,39,nonreefer,incomplete,4/1/2016 2:20,D
PP84,39,nonreefer,incomplete,4/1/2016 3:28,E
PP84,39,nonreefer,incomplete,4/1/2016 4:36,F
PP84,39,nonreefer,incomplete,4/1/2016 5:44,H
PP85,9,nonreefer,complete,4/1/2016 6:52,A
PP85,9,nonreefer,complete,4/1/2016 8:00,B
PP85,9,nonreefer,complete,4/1/2016 9:08,D
PP85,9,nonreefer,complete,4/1/2016 10:16,E
PP85,9,nonreefer,complete,4/1/2016 11:24,F
PP85,9,nonreefer,complete,4/1/2016 12:32,H
PP86,6,nonreefer,incomplete,4/1/2016 13:40,A
PP86,6,nonreefer,incomplete,4/1/2016 14:48,B
PP86,6,nonreefer,incomplete,4/1/2016 15:56,D
PP86,6,nonreefer,incomplete,4/1/2016 17:04,E
PP86,6,nonreefer,incomplete,4/1/2016 18:12,F
PP86,6,nonreefer,incomplete,4/1/2016 19:20,H
PP87,3,reefer,incomplete,4/1/2016 20:28,A
PP87,3,reefer,incomplete,4/1/2016 21:36,C
PP87,3,reefer,incomplete,4/1/2016 22:44,D
PP87,3,reefer,incomplete,4/1/2016 23:52,E
PP87,3,reefer,incomplete,4/2/2016 1:00,G
PP87,3,reefer,incomplete,4/2/2016 2:08,H
PP88,4,nonreefer,complete,4/2/2016 3:16,A
PP88,4,nonreefer,complete,4/2/2016 4:24,C
PP88,4,nonreefer,complete,4/2/2016 5:32,D
PP88,4,nonreefer,complete,4/2/2016 6:40,E
PP88,4,nonreefer,complete,4/2/2016 7:48,G
PP88,4,nonreefer,complete,4/2/2016 8:56,H
PP89,25,reefer,complete,4/2/2016 10:04,A
PP89,25,reefer,complete,4/2/2016 11:12,B
PP89,25,reefer,complete,4/2/2016 12:20,D
PP89,25,reefer,complete,4/2/2016 13:28,E
PP89,25,reefer,complete,4/2/2016 14:36,F
PP89,25,reefer,complete,4/2/2016 15:44,H
PP90,2,nonreefer,complete,4/2/2016 16:52,A
PP90,2,nonreefer,complete,4/2/2016 18:00,C
PP90,2,nonreefer,complete,4/2/2016 19:08,D
PP90,2,nonreefer,complete,4/2/2016 20:16,E
PP90,2,nonreefer,complete,4/2/2016 21:24,F
PP90,2,nonreefer,complete,4/2/2016 22:32,H
PP91,8,reefer,incomplete,4/2/2016 23:40,A
PP91,8,reefer,incomplete,4/3/2016 0:48,C
PP91,8,reefer,incomplete,4/3/2016 1:56,D
PP91,8,reefer,incomplete,4/3/2016 3:04,E
PP91,8,reefer,incomplete,4/3/2016 4:12,G
PP91,8,reefer,incomplete,4/3/2016 5:20,H
PP92,25,nonreefer,complete,4/3/2016 6:28,A
PP92,25,nonreefer,complete,4/3/2016 7:36,B
PP92,25,nonreefer,complete,4/3/2016 8:44,D
PP92,25,nonreefer,complete,4/3/2016 9:52,E
PP92,25,nonreefer,complete,4/3/2016 11:00,F
PP92,25,nonreefer,complete,4/3/2016 12:08,H
PP93,30,nonreefer,incomplete,4/3/2016 13:16,A
PP93,30,nonreefer,incomplete,4/3/2016 14:24,C
PP93,30,nonreefer,incomplete,4/3/2016 15:32,D
PP93,30,nonreefer,incomplete,4/3/2016 16:40,E
PP93,30,nonreefer,incomplete,4/3/2016 17:48,G
PP93,30,nonreefer,incomplete,4/3/2016 18:56,H
PP94,8,nonreefer,incomplete,4/3/2016 20:04,A
PP94,8,nonreefer,incomplete,4/3/2016 21:12,B
PP94,8,nonreefer,incomplete,4/3/2016 22:20,D
PP94,8,nonreefer,incomplete,4/3/2016 23:28,E
PP94,8,nonreefer,incomplete,4/4/2016 0:36,F
PP94,8,nonreefer,incomplete,4/4/2016 1:44,H
PP95,36,nonreefer,complete,4/4/2016 2:52,A
PP95,36,nonreefer,complete,4/4/2016 4:00,B
PP95,36,nonreefer,complete,4/4/2016 5:08,D
PP95,36,nonreefer,complete,4/4/2016 6:16,E
PP95,36,nonreefer,complete,4/4/2016 7:24,F
PP95,36,nonreefer,complete,4/4/2016 8:32,H
PP96,28,reefer,incomplete,4/4/2016 9:40,A
PP96,28,reefer,incomplete,4/4/2016 10:48,C
PP96,28,reefer,incomplete,4/4/2016 11:56,D
PP96,28,reefer,incomplete,4/4/2016 13:04,E
PP96,28,reefer,incomplete,4/4/2016 14:12,G
PP96,28,reefer,incomplete,4/4/2016 15:20,H
PP97,38,reefer,incomplete,4/4/2016 16:28,A
PP97,38,reefer,incomplete,4/4/2016 17:36,C
PP97,38,reefer,incomplete,4/4/2016 18:44,D
PP97,38,reefer,incomplete,4/4/2016 19:52,E
PP97,38,reefer,incomplete,4/4/2016 21:00,G
PP97,38,reefer,incomplete,4/4/2016 22:08,H
PP98,6,nonreefer,incomplete,4/4/2016 23:16,A
PP98,6,nonreefer,incomplete,4/5/2016 0:24,B
PP98,6,nonreefer,incomplete,4/5/2016 1:32,D
PP98,6,nonreefer,incomplete,4/5/2016 2:40,E
PP98,6,nonreefer,incomplete,4/5/2016 3:48,F
PP98,6,nonreefer,incomplete,4/5/2016 4:56,H
PP99,3,reefer,complete,4/5/2016 6:04,A
PP99,3,reefer,complete,4/5/2016 7:12,B
PP99,3,reefer,complete,4/5/2016 8:20,D
PP99,3,reefer,complete,4/5/2016 9:28,E
PP99,3,reefer,complete,4/5/2016 10:36,F
PP99,3,reefer,complete,4/5/2016 11:44,H
PP100,16,reefer,incomplete,4/5/2016 12:52,A
PP100,16,reefer,incomplete,4/5/2016 14:00,C
PP100,16,reefer,incomplete,4/5/2016 15:08,D
PP100,16,reefer,incomplete,4/5/2016 16:16,E
PP100,16,reefer,incomplete,4/5/2016 17:24,G
PP100,16,reefer,incomplete,4/5/2016 18:32,H
PP101,10,reefer,incomplete,4/5/2016 19:40,A
PP101,10,reefer,incomplete,4/5/2016 20:48,C
PP101,10,reefer,incomplete,4/5/2016 21:56,D
PP101,10,reefer,incomplete,4/5/2016 23:04,E
PP101,10,reefer,incomplete,4/6/2016 0:12,F
PP101,10,reefer,incomplete,4/6/2016 1:20,H
PP102,28,nonreefer,incomplete,4/6/2016 2:28,A
PP102,28,nonreefer,incomplete,4/6/2016 3:36,C
PP102,28,nonreefer,incomplete,4/6/2016 4:44,D
PP102,28,nonreefer,incomplete,4/6/2016 5:52,E
PP102,28,nonreefer,incomplete,4/6/2016 7:00,G
PP102,28,nonreefer,incomplete,4/6/2016 8:08,H
PP103,2,reefer,complete,4/6/2016 9:16,A
PP103,2,reefer,complete,4/6/2016 10:24,C
PP103,2,reefer,complete,4/6/2016 11:32,D
PP103,2,reefer,complete,4/6/2016 12:40,E
PP103,2,reefer,complete,4/6/2016 13:48,G
PP103,2,reefer,complete,4/6/2016 14:56,H
PP104,20,nonreefer,incomplete,4/6/2016 16:04,A
PP104,20,nonreefer,incomplete,4/6/2016 17:12,C
PP104,20,nonreefer,incomplete,4/6/2016 18:20,D
PP104,20,nonreefer,incomplete,4/6/2016 19:28,E
PP104,20,nonreefer,incomplete,4/6/2016 20:36,G
PP104,20,nonreefer,incomplete,4/6/2016 21:44,H
PP105,6,nonreefer,incomplete,4/6/2016 22:52,A
PP105,6,nonreefer,incomplete,4/7/2016 0:00,B
PP105,6,nonreefer,incomplete,4/7/2016 1:08,D
PP105,6,nonreefer,incomplete,4/7/2016 2:16,E
PP105,6,nonreefer,incomplete,4/7/2016 3:24,F
PP105,6,nonreefer,incomplete,4/7/2016 4:32,H
PP106,34,reefer,complete,4/7/2016 5:40,A
PP106,34,reefer,complete,4/7/2016 6:48,B
PP106,34,reefer,complete,4/7/2016 7:56,D
PP106,34,reefer,complete,4/7/2016 9:04,E
PP106,34,reefer,complete,4/7/2016 10:12,F
PP106,34,reefer,complete,4/7/2016 11:20,H
PP107,40,nonreefer,incomplete,4/7/2016 12:28,A
PP107,40,nonreefer,incomplete,4/7/2016 13:36,C
PP107,40,nonreefer,incomplete,4/7/2016 14:44,D
PP107,40,nonreefer,incomplete,4/7/2016 15:52,E
PP107,40,nonreefer,incomplete,4/7/2016 17:00,G
PP107,40,nonreefer,incomplete,4/7/2016 18:08,H
PP108,21,nonreefer,incomplete,4/7/2016 19:16,A
PP108,21,nonreefer,incomplete,4/7/2016 20:24,C
PP108,21,nonreefer,incomplete,4/7/2016 21:32,D
PP108,21,nonreefer,incomplete,4/7/2016 22:40,E
PP108,21,nonreefer,incomplete,4/7/2016 23:48,G
PP108,21,nonreefer,incomplete,4/8/2016 0:56,H
PP109,16,reefer,incomplete,4/8/2016 2:04,A
PP109,16,reefer,incomplete,4/8/2016 3:12,C
PP109,16,reefer,incomplete,4/8/2016 4:20,D
PP109,16,reefer,incomplete,4/8/2016 5:28,E
PP109,16,reefer,incomplete,4/8/2016 6:36,F
PP109,16,reefer,incomplete,4/8/2016 7:44,H
PP110,17,reefer,incomplete,4/8/2016 8:52,A
PP110,17,reefer,incomplete,4/8/2016 10:00,B
PP110,17,reefer,incomplete,4/8/2016 11:08,D
PP110,17,reefer,incomplete,4/8/2016 12:16,E
PP110,17,reefer,incomplete,4/8/2016 13:24,F
PP110,17,reefer,incomplete,4/8/2016 14:32,H
PP111,2,nonreefer,complete,4/8/2016 15:40,A
PP111,2,nonreefer,complete,4/8/2016 16:48,B
PP111,2,nonreefer,complete,4/8/2016 17:56,D
PP111,2,nonreefer,complete,4/8/2016 19:04,E
PP111,2,nonreefer,complete,4/8/2016 20:12,F
PP111,2,nonreefer,complete,4/8/2016 21:20,H
PP112,26,reefer,incomplete,4/8/2016 22:28,A
PP112,26,reefer,incomplete,4/8/2016 23:36,C
PP112,26,reefer,incomplete,4/9/2016 0:44,D
PP112,26,reefer,incomplete,4/9/2016 1:52,E
PP112,26,reefer,incomplete,4/9/2016 3:00,G
PP112,26,reefer,incomplete,4/9/2016 4:08,H
PP113,36,reefer,incomplete,4/9/2016 5:16,A
PP113,36,reefer,incomplete,4/9/2016 6:24,C
PP113,36,reefer,incomplete,4/9/2016 7:32,D
PP113,36,reefer,incomplete,4/9/2016 8:40,E
PP113,36,reefer,incomplete,4/9/2016 9:48,G
PP113,36,reefer,incomplete,4/9/2016 10:56,H
PP114,40,nonreefer,incomplete,4/9/2016 12:04,A
PP114,40,nonreefer,incomplete,4/9/2016 13:12,C
PP114,40,nonreefer,incomplete,4/9/2016 14:20,D
PP114,40,nonreefer,incomplete,4/9/2016 15:28,E
PP114,40,nonreefer,incomplete,4/9/2016 16:36,G
PP114,40,nonreefer,incomplete,4/9/2016 17:44,H
PP115,27,nonreefer,complete,4/9/2016 18:52,A
PP115,27,nonreefer,complete,4/9/2016 20:00,C
PP115,27,nonreefer,complete,4/9/2016 21:08,D
PP115,27,nonreefer,complete,4/9/2016 22:16,E
PP115,27,nonreefer,complete,4/9/2016 23:24,G
PP115,27,nonreefer,complete,4/10/2016 0:32,H
PP116,9,nonreefer,complete,4/10/2016 1:40,A
PP116,9,nonreefer,complete,4/10/2016 2:48,C
PP116,9,nonreefer,complete,4/10/2016 3:56,D
PP116,9,nonreefer,complete,4/10/2016 5:04,E
PP116,9,nonreefer,complete,4/10/2016 6:12,F
PP116,9,nonreefer,complete,4/10/2016 7:20,H
PP117,19,reefer,complete,4/10/2016 8:28,A
PP117,19,reefer,complete,4/10/2016 9:36,C
PP117,19,reefer,complete,4/10/2016 10:44,D
PP117,19,reefer,complete,4/10/2016 11:52,E
PP117,19,reefer,complete,4/10/2016 13:00,F
PP117,19,reefer,complete,4/10/2016 14:08,H
PP118,24,reefer,incomplete,4/10/2016 15:16,A
PP118,24,reefer,incomplete,4/10/2016 16:24,B
PP118,24,reefer,incomplete,4/10/2016 17:32,D
PP118,24,reefer,incomplete,4/10/2016 18:40,E
PP118,24,reefer,incomplete,4/10/2016 19:48,G
PP118,24,reefer,incomplete,4/10/2016 20:56,H
PP119,2,nonreefer,incomplete,4/10/2016 22:04,A
PP119,2,nonreefer,incomplete,4/10/2016 23:12,C
PP119,2,nonreefer,incomplete,4/11/2016 0:20,D
PP119,2,nonreefer,incomplete,4/11/2016 1:28,E
PP119,2,nonreefer,incomplete,4/11/2016 2:36,G
PP119,2,nonreefer,incomplete,4/11/2016 3:44,H
PP120,16,nonreefer,incomplete,4/11/2016 4:52,A
PP120,16,nonreefer,incomplete,4/11/2016 6:00,B
PP120,16,nonreefer,incomplete,4/11/2016 7:08,D
PP120,16,nonreefer,incomplete,4/11/2016 8:16,E
PP120,16,nonreefer,incomplete,4/11/2016 9:24,F
PP120,16,nonreefer,incomplete,4/11/2016 10:32,H
PP121,8,nonreefer,incomplete,4/11/2016 11:40,A
PP121,8,nonreefer,incomplete,4/11/2016 12:48,B
PP121,8,nonreefer,incomplete,4/11/2016 13:56,D
PP121,8,nonreefer,incomplete,4/11/2016 15:04,E
PP121,8,nonreefer,incomplete,4/11/2016 16:12,F
PP121,8,nonreefer,incomplete,4/11/2016 17:20,H
PP122,5,reefer,incomplete,4/11/2016 18:28,A
PP122,5,reefer,incomplete,4/11/2016 19:36,B
PP122,5,reefer,incomplete,4/11/2016 20:44,D
PP122,5,reefer,incomplete,4/11/2016 21:52,E
PP122,5,reefer,incomplete,4/11/2016 23:00,G
PP122,5,reefer,incomplete,4/12/2016 0:08,H
PP123,7,reefer,incomplete,4/12/2016 1:16,A
PP123,7,reefer,incomplete,4/12/2016 2:24,B
PP123,7,reefer,incomplete,4/12/2016 3:32,D
PP123,7,reefer,incomplete,4/12/2016 4:40,E
PP123,7,reefer,incomplete,4/12/2016 5:48,F
PP123,7,reefer,incomplete,4/12/2016 6:56,H
PP124,17,reefer,incomplete,4/12/2016 8:04,A
PP124,17,reefer,incomplete,4/12/2016 9:12,B
PP124,17,reefer,incomplete,4/12/2016 10:20,D
PP124,17,reefer,incomplete,4/12/2016 11:28,E
PP124,17,reefer,incomplete,4/12/2016 12:36,G
PP124,17,reefer,incomplete,4/12/2016 13:44,H
PP125,18,reefer,complete,4/12/2016 14:52,A
PP125,18,reefer,complete,4/12/2016 16:00,C
PP125,18,reefer,complete,4/12/2016 17:08,D
PP125,18,reefer,complete,4/12/2016 18:16,E
PP125,18,reefer,complete,4/12/2016 19:24,F
PP125,18,reefer,complete,4/12/2016 20:32,H
PP126,4,reefer,incomplete,4/12/2016 21:40,A
PP126,4,reefer,incomplete,4/12/2016 22:48,B
PP126,4,reefer,incomplete,4/12/2016 23:56,D
PP126,4,reefer,incomplete,4/13/2016 1:04,E
PP126,4,reefer,incomplete,4/13/2016 2:12,F
PP126,4,reefer,incomplete,4/13/2016 3:20,H
PP127,10,nonreefer,incomplete,4/13/2016 4:28,A
PP127,10,nonreefer,incomplete,4/13/2016 5:36,C
PP127,10,nonreefer,incomplete,4/13/2016 6:44,D
PP127,10,nonreefer,incomplete,4/13/2016 7:52,E
PP127,10,nonreefer,incomplete,4/13/2016 9:00,G
PP127,10,nonreefer,incomplete,4/13/2016 10:08,H
PP128,17,nonreefer,incomplete,4/13/2016 11:16,A
PP128,17,nonreefer,incomplete,4/13/2016 12:24,C
PP128,17,nonreefer,incomplete,4/13/2016 13:32,D
PP128,17,nonreefer,incomplete,4/13/2016 14:40,E
PP128,17,nonreefer,incomplete,4/13/2016 15:48,G
PP128,17,nonreefer,incomplete,4/13/2016 16:56,H
PP129,8,nonreefer,complete,4/13/2016 18:04,A
PP129,8,nonreefer,complete,4/13/2016 19:12,C
PP129,8,nonreefer,complete,4/13/2016 20:20,D
PP129,8,nonreefer,complete,4/13/2016 21:28,E
PP129,8,nonreefer,complete,4/13/2016 22:36,G
PP129,8,nonreefer,complete,4/13/2016 23:44,H
PP130,19,nonreefer,complete,4/14/2016 0:52,A
PP130,19,nonreefer,complete,4/14/2016 2:00,B
PP130,19,nonreefer,complete,4/14/2016 3:08,D
PP130,19,nonreefer,complete,4/14/2016 4:16,E
PP130,19,nonreefer,complete,4/14/2016 5:24,F
PP130,19,nonreefer,complete,4/14/2016 6:32,H
PP131,3,reefer,incomplete,4/14/2016 7:40,A
PP131,3,reefer,incomplete,4/14/2016 8:48,C
PP131,3,reefer,incomplete,4/14/2016 9:56,D
PP131,3,reefer,incomplete,4/14/2016 11:04,E
PP131,3,reefer,incomplete,4/14/2016 12:12,G
PP131,3,reefer,incomplete,4/14/2016 13:20,H
PP132,13,nonreefer,complete,4/14/2016 14:28,A
PP132,13,nonreefer,complete,4/14/2016 15:36,B
PP132,13,nonreefer,complete,4/14/2016 16:44,D
PP132,13,nonreefer,complete,4/14/2016 17:52,E
PP132,13,nonreefer,complete,4/14/2016 19:00,F
PP132,13,nonreefer,complete,4/14/2016 20:08,H
PP133,6,nonreefer,complete,4/14/2016 21:16,A
PP133,6,nonreefer,complete,4/14/2016 22:24,C
PP133,6,nonreefer,complete,4/14/2016 23:32,D
PP133,6,nonreefer,complete,4/15/2016 0:40,E
PP133,6,nonreefer,complete,4/15/2016 1:48,G
PP133,6,nonreefer,complete,4/15/2016 2:56,H
PP134,6,reefer,incomplete,4/15/2016 4:04,A
PP134,6,reefer,incomplete,4/15/2016 5:12,B
PP134,6,reefer,incomplete,4/15/2016 6:20,D
PP134,6,reefer,incomplete,4/15/2016 7:28,E
PP134,6,reefer,incomplete,4/15/2016 8:36,F
PP134,6,reefer,incomplete,4/15/2016 9:44,H
PP135,2,nonreefer,incomplete,4/15/2016 10:52,A
PP135,2,nonreefer,incomplete,4/15/2016 12:00,B
PP135,2,nonreefer,incomplete,4/15/2016 13:08,D
PP135,2,nonreefer,incomplete,4/15/2016 14:16,E
PP135,2,nonreefer,incomplete,4/15/2016 15:24,F
PP135,2,nonreefer,incomplete,4/15/2016 16:32,H
PP136,8,nonreefer,incomplete,4/15/2016 17:40,A
PP136,8,nonreefer,incomplete,4/15/2016 18:48,B
PP136,8,nonreefer,incomplete,4/15/2016 19:56,D
PP136,8,nonreefer,incomplete,4/15/2016 21:04,E
PP136,8,nonreefer,incomplete,4/15/2016 22:12,F
PP136,8,nonreefer,incomplete,4/15/2016 23:20,H
PP137,5,reefer,incomplete,4/16/2016 0:28,A
PP137,5,reefer,incomplete,4/16/2016 1:36,B
PP137,5,reefer,incomplete,4/16/2016 2:44,D
PP137,5,reefer,incomplete,4/16/2016 3:52,E
PP137,5,reefer,incomplete,4/16/2016 5:00,F
PP137,5,reefer,incomplete,4/16/2016 6:08,H
PP138,40,reefer,incomplete,4/16/2016 7:16,A
PP138,40,reefer,incomplete,4/16/2016 8:24,C
PP138,40,reefer,incomplete,4/16/2016 9:32,D
PP138,40,reefer,incomplete,4/16/2016 10:40,E
PP138,40,reefer,incomplete,4/16/2016 11:48,G
PP138,40,reefer,incomplete,4/16/2016 12:56,H
PP139,7,reefer,incomplete,4/16/2016 14:04,A
PP139,7,reefer,incomplete,4/16/2016 15:12,B
PP139,7,reefer,incomplete,4/16/2016 16:20,D
PP139,7,reefer,incomplete,4/16/2016 17:28,E
PP139,7,reefer,incomplete,4/16/2016 18:36,F
PP139,7,reefer,incomplete,4/16/2016 19:44,H
PP140,11,nonreefer,incomplete,4/16/2016 20:52,A
PP140,11,nonreefer,incomplete,4/16/2016 22:00,C
PP140,11,nonreefer,incomplete,4/16/2016 23:08,D
PP140,11,nonreefer,incomplete,4/17/2016 0:16,E
PP140,11,nonreefer,incomplete,4/17/2016 1:24,G
PP140,11,nonreefer,incomplete,4/17/2016 2:32,H
PP141,29,nonreefer,complete,4/17/2016 3:40,A
PP141,29,nonreefer,complete,4/17/2016 4:48,C
PP141,29,nonreefer,complete,4/17/2016 5:56,D
PP141,29,nonreefer,complete,4/17/2016 7:04,E
PP141,29,nonreefer,complete,4/17/2016 8:12,F
PP141,29,nonreefer,complete,4/17/2016 9:20,H
PP142,13,nonreefer,complete,4/17/2016 10:28,A
PP142,13,nonreefer,complete,4/17/2016 11:36,C
PP142,13,nonreefer,complete,4/17/2016 12:44,D
PP142,13,nonreefer,complete,4/17/2016 13:52,E
PP142,13,nonreefer,complete,4/17/2016 15:00,G
PP142,13,nonreefer,complete,4/17/2016 16:08,H
PP143,5,reefer,complete,4/17/2016 17:16,A
PP143,5,reefer,complete,4/17/2016 18:24,C
PP143,5,reefer,complete,4/17/2016 19:32,D
PP143,5,reefer,complete,4/17/2016 20:40,E
PP143,5,reefer,complete,4/17/2016 21:48,F
PP143,5,reefer,complete,4/17/2016 22:56,H
PP144,24,reefer,incomplete,4/18/2016 0:04,A
PP144,24,reefer,incomplete,4/18/2016 1:12,C
PP144,24,reefer,incomplete,4/18/2016 2:20,D
PP144,24,reefer,incomplete,4/18/2016 3:28,E
PP144,24,reefer,incomplete,4/18/2016 4:36,G
PP144,24,reefer,incomplete,4/18/2016 5:44,H
PP145,40,reefer,complete,4/18/2016 6:52,A
PP145,40,reefer,complete,4/18/2016 8:00,C
PP145,40,reefer,complete,4/18/2016 9:08,D
PP145,40,reefer,complete,4/18/2016 10:16,E
PP145,40,reefer,complete,4/18/2016 11:24,G
PP145,40,reefer,complete,4/18/2016 12:32,H
PP146,33,nonreefer,incomplete,4/18/2016 13:40,A
PP146,33,nonreefer,incomplete,4/18/2016 14:48,B
PP146,33,nonreefer,incomplete,4/18/2016 15:56,D
PP146,33,nonreefer,incomplete,4/18/2016 17:04,E
PP146,33,nonreefer,incomplete,4/18/2016 18:12,G
PP146,33,nonreefer,incomplete,4/18/2016 19:20,H
PP147,27,nonreefer,complete,4/18/2016 20:28,A
PP147,27,nonreefer,complete,4/18/2016 21:36,B
PP147,27,nonreefer,complete,4/18/2016 22:44,D
PP147,27,nonreefer,complete,4/18/2016 23:52,E
PP147,27,nonreefer,complete,4/19/2016 1:00,F
PP147,27,nonreefer,complete,4/19/2016 2:08,H
PP148,39,nonreefer,incomplete,4/19/2016 3:16,A
PP148,39,nonreefer,incomplete,4/19/2016 4:24,C
PP148,39,nonreefer,incomplete,4/19/2016 5:32,D
PP148,39,nonreefer,incomplete,4/19/2016 6:40,E
PP148,39,nonreefer,incomplete,4/19/2016 7:48,G
PP148,39,nonreefer,incomplete,4/19/2016 8:56,H
PP149,20,reefer,incomplete,4/19/2016 10:04,A
PP149,20,reefer,incomplete,4/19/2016 11:12,C
PP149,20,reefer,incomplete,4/19/2016 12:20,D
PP149,20,reefer,incomplete,4/19/2016 13:28,E
PP149,20,reefer,incomplete,4/19/2016 14:36,F
PP149,20,reefer,incomplete,4/19/2016 15:44,H
PP150,24,nonreefer,incomplete,4/19/2016 16:52,A
PP150,24,nonreefer,incomplete,4/19/2016 18:00,B
PP150,24,nonreefer,incomplete,4/19/2016 19:08,D
PP150,24,nonreefer,incomplete,4/19/2016 20:16,E
PP150,24,nonreefer,incomplete,4/19/2016 21:24,F
PP150,24,nonreefer,incomplete,4/19/2016 22:32,H
PP151,13,nonreefer,incomplete,4/19/2016 23:40,A
PP151,13,nonreefer,incomplete,4/20/2016 0:48,B
PP151,13,nonreefer,incomplete,4/20/2016 1:56,D
PP151,13,nonreefer,incomplete,4/20/2016 3:04,E
PP151,13,nonreefer,incomplete,4/20/2016 4:12,F
PP151,13,nonreefer,incomplete,4/20/2016 5:20,H
PP152,16,nonreefer,incomplete,4/20/2016 6:28,A
PP152,16,nonreefer,incomplete,4/20/2016 7:36,B
PP152,16,nonreefer,incomplete,4/20/2016 8:44,D
PP152,16,nonreefer,incomplete,4/20/2016 9:52,E
PP152,16,nonreefer,incomplete,4/20/2016 11:00,G
PP152,16,nonreefer,incomplete,4/20/2016 12:08,H
PP153,26,reefer,incomplete,4/20/2016 13:16,A
PP153,26,reefer,incomplete,4/20/2016 14:24,C
PP153,26,reefer,incomplete,4/20/2016 15:32,D
PP153,26,reefer,incomplete,4/20/2016 16:40,E
PP153,26,reefer,incomplete,4/20/2016 17:48,G
PP153,26,reefer,incomplete,4/20/2016 18:56,H
PP154,25,reefer,complete,4/20/2016 20:04,A
PP154,25,reefer,complete,4/20/2016 21:12,B
PP154,25,reefer,complete,4/20/2016 22:20,D
PP154,25,reefer,complete,4/20/2016 23:28,E
PP154,25,reefer,complete,4/21/2016 0:36,G
PP154,25,reefer,complete,4/21/2016 1:44,H
PP155,11,nonreefer,incomplete,4/21/2016 2:52,A
PP155,11,nonreefer,incomplete,4/21/2016 4:00,C
PP155,11,nonreefer,incomplete,4/21/2016 5:08,D
PP155,11,nonreefer,incomplete,4/21/2016 6:16,E
PP155,11,nonreefer,incomplete,4/21/2016 7:24,G
PP155,11,nonreefer,incomplete,4/21/2016 8:32,H
PP156,22,nonreefer,complete,4/21/2016 9:40,A
PP156,22,nonreefer,complete,4/21/2016 10:48,C
PP156,22,nonreefer,complete,4/21/2016 11:56,D
PP156,22,nonreefer,complete,4/21/2016 13:04,E
PP156,22,nonreefer,complete,4/21/2016 14:12,F
PP156,22,nonreefer,complete,4/21/2016 15:20,H
PP157,6,nonreefer,complete,4/21/2016 16:28,A
PP157,6,nonreefer,complete,4/21/2016 17:36,B
PP157,6,nonreefer,complete,4/21/2016 18:44,D
PP157,6,nonreefer,complete,4/21/2016 19:52,E
PP157,6,nonreefer,complete,4/21/2016 21:00,F
PP157,6,nonreefer,complete,4/21/2016 22:08,H
PP158,7,nonreefer,incomplete,4/21/2016 23:16,A
PP158,7,nonreefer,incomplete,4/22/2016 0:24,B
PP158,7,nonreefer,incomplete,4/22/2016 1:32,D
PP158,7,nonreefer,incomplete,4/22/2016 2:40,E
PP158,7,nonreefer,incomplete,4/22/2016 3:48,F
PP158,7,nonreefer,incomplete,4/22/2016 4:56,H
PP159,3,reefer,incomplete,4/22/2016 6:04,A
PP159,3,reefer,incomplete,4/22/2016 7:12,B
PP159,3,reefer,incomplete,4/22/2016 8:20,D
PP159,3,reefer,incomplete,4/22/2016 9:28,E
PP159,3,reefer,incomplete,4/22/2016 10:36,F
PP159,3,reefer,incomplete,4/22/2016 11:44,H
PP160,2,nonreefer,complete,4/22/2016 12:52,A
PP160,2,nonreefer,complete,4/22/2016 14:00,C
PP160,2,nonreefer,complete,4/22/2016 15:08,D
PP160,2,nonreefer,complete,4/22/2016 16:16,E
PP160,2,nonreefer,complete,4/22/2016 17:24,F
PP160,2,nonreefer,complete,4/22/2016 18:32,H
PP161,8,nonreefer,incomplete,4/22/2016 19:40,A
PP161,8,nonreefer,incomplete,4/22/2016 20:48,C
PP161,8,nonreefer,incomplete,4/22/2016 21:56,D
PP161,8,nonreefer,incomplete,4/22/2016 23:04,E
PP161,8,nonreefer,incomplete,4/23/2016 0:12,G
PP161,8,nonreefer,incomplete,4/23/2016 1:20,H
PP162,8,reefer,incomplete,4/23/2016 2:28,A
PP162,8,reefer,incomplete,4/23/2016 3:36,C
PP162,8,reefer,incomplete,4/23/2016 4:44,D
PP162,8,reefer,incomplete,4/23/2016 5:52,E
PP162,8,reefer,incomplete,4/23/2016 7:00,G
PP162,8,reefer,incomplete,4/23/2016 8:08,H
PP163,2,nonreefer,complete,4/23/2016 9:16,A
PP163,2,nonreefer,complete,4/23/2016 10:24,C
PP163,2,nonreefer,complete,4/23/2016 11:32,D
PP163,2,nonreefer,complete,4/23/2016 12:40,E
PP163,2,nonreefer,complete,4/23/2016 13:48,G
PP163,2,nonreefer,complete,4/23/2016 14:56,H
PP164,12,reefer,incomplete,4/23/2016 16:04,A
PP164,12,reefer,incomplete,4/23/2016 17:12,B
PP164,12,reefer,incomplete,4/23/2016 18:20,D
PP164,12,reefer,incomplete,4/23/2016 19:28,E
PP164,12,reefer,incomplete,4/23/2016 20:36,F
PP164,12,reefer,incomplete,4/23/2016 21:44,H
PP165,25,reefer,complete,4/23/2016 22:52,A
PP165,25,reefer,complete,4/24/2016 0:00,C
